,geometry,OBJECTID,NAME,ADDRESS,BUILDING_DESCRIPTION,PARCEL_ID,BRT_ID,TENCODE_ID,GROSS_AREA,Shape__Area,Shape__Length
329,"POLYGON ((-75.1977169152962 39.9445479791804, -75.1976762106747 39.94450842116, -75.1976311584768 39.9444717631293, -75.1975821040196 39.9444382857722, -75.1975857936409 39.9444584828478, -75.19753067649719 39.9444255418076, -75.1974717246009 39.9443968068977, -75.19740947244691 39.9443725395856, -75.1973444923068 39.9443529616354, -75.1973388013221 39.9443659455323, -75.19699838269391 39.9442775893489, -75.1969926916494 39.9442905732286, -75.19685919709011 39.9442559224631, -75.1967545092498 39.9442272620537, -75.1966511041625 39.9441959613195, -75.1966443162663 39.9442086324444, -75.1965200826414 39.9441669379309, -75.1963981138433 39.9441214536096, -75.1962786050133 39.9440722514077, -75.19628731614981 39.9440602988774, -75.1961512971493 39.9439983076723, -75.1960192050587 39.9439314743287, -75.1958913291863 39.9438599503642, -75.195212452923 39.943409790011, -75.195122628059 39.9433601584039, -75.1950291866808 39.9433146565724, -75.1949324460679 39.9432734384398, -75.1948327414807 39.9432366466178, -75.1947304087864 39.9432044075144, -75.1947241253922 39.943217227625, -75.1946159821518 39.9431886909556, -75.1945057776461 39.9431652899519, -75.1943939218048 39.9431471112287, -75.19439077963889 39.9431605986794, -75.19427313910271 39.9431473320872, -75.1942703210742 39.9431663931824, -75.1941422533619 39.943158660567, -75.1940137959585 39.9431578658932, -75.1938855819437 39.9431640133578, -75.1938816783949 39.943133258767, -75.1937549742247 39.943146289193, -75.1936297191789 39.9431659471544, -75.1935065008424 39.9431921394343, -75.193385892682 39.943224743671, -75.19326845638621 39.9432636084104, -75.1931547383911 39.943308552127, -75.19304527335581 39.9433593642023, -75.1929405675853 39.9434158099609, -75.19284111213391 39.9434776246555, -75.1927473684992 39.9435445203552, -75.1926597780467 39.9436161843538, -75.19334882521029 39.9440076348034, -75.1934934964081 39.944086228682, -75.1936423680161 39.9441600298203, -75.19379517351091 39.9442289034184, -75.19395163539809 39.9442927261465, -75.1941114734677 39.9443513845264, -75.1942744013875 39.9444047721527, -75.19444012429599 39.944452791442, -75.1946083444814 39.9444953582635, -75.19479537043919 39.9445359317714, -75.19498450685271 39.9445702251066, -75.1951753954628 39.9445981762196, -75.19536768004301 39.9446197312176, -75.1955609992124 39.9446348487096, -75.19575498760609 39.9446434998322, -75.1959492792832 39.944645671029, -75.1970481978101 39.9446396008662, -75.197161532245 39.9446364505734, -75.19727444246389 39.9446282640116, -75.1973865481343 39.9446150687589, -75.19749747416419 39.9445969087295, -75.19760685304141 39.944573844226, -75.1977169152962 39.9445479791804))",330,University of Pennsylvania,601 UNIVERSITY AVE,AMUS PLAYGROUND MASONRY,362238,773581050,7892000601,399301,397996.808105469,3194.75982218226
330,"POLYGON ((-75.2032004788154 39.9549207533695, -75.2034130420257 39.954947458417, -75.2034560012581 39.9547446273004, -75.20353968677389 39.9543476371926, -75.2033302951299 39.9543218559965, -75.20324491744719 39.9547198247458, -75.2032004788154 39.9549207533695))",331,University of Pennsylvania,4015 WALNUT ST,IND WHSE MAS.+OTHER,56715,773579000,8114004015,13200,13234.5911254883,562.381942655203
331,"POLYGON ((-75.2004715293963 39.951309590249, -75.20068160024201 39.951335407305, -75.20071960221711 39.951157678836, -75.20036653918341 39.9511157543403, -75.20032961233839 39.9512921370801, -75.2004715293963 39.951309590249))",332,University of Pennsylvania,3824 SPRUCE ST,PARKING LOT PRIVATE,74187,773547001,7396003824,6500,6537.76153564453,330.787097148133
332,"POLYGON ((-75.2019847782929 39.9506022076956, -75.20193481995869 39.950849807872, -75.2019846110705 39.9508552341656, -75.2019881873499 39.9508559262856, -75.2019941583482 39.9508564139094, -75.2020269048065 39.9507114991898, -75.2020474296362 39.9506104343238, -75.2019847782929 39.9506022076956))",333,University of Pennsylvania,3915 PINE ST,APTS  5-50 UNTS MASONRY,156432,881600850,6482003915,1620,1593.35266113281,216.757799878736
333,"POLYGON ((-75.20448454582871 39.9502881784475, -75.2045731920752 39.9503002214445, -75.2045951035665 39.9501927862429, -75.20460512180939 39.9501428280024, -75.2046371147281 39.9499837438699, -75.20454569229879 39.9499876627728, -75.20448454582871 39.9502881784475))",334,University of Pennsylvania,4033 BALTIMORE AVE,APTS  5-50 UNTS MASONRY,171831,881607110,1562004033,2875,2865.88067626953,278.387523656815
334,"POLYGON ((-75.2065246399398 39.9581685361957, -75.2065203424428 39.9581272064861, -75.2062711116362 39.9581469565972, -75.2062780822682 39.9581918432854, -75.2065246399398 39.9581685361957))",335,University of Pennsylvania,16 N 42ND ST,VAC LAND RES < ACRE,172397,061250900,8862000016,1104,1103.67108154297,171.446312109712
335,"POLYGON ((-75.2027882443677 39.9505432418057, -75.2028447906883 39.9505506224426, -75.2028955645938 39.9503107769853, -75.2028403113445 39.9503041341723, -75.2027882443677 39.9505432418057))",336,University of Pennsylvania,3960 PINE ST,APTS  5-50 UNTS MASONRY,212846,881600510,6482003960,1404,1404.02978515625,208.599684889423
336,"POLYGON ((-75.2026063713402 39.9509340541655, -75.2026270788772 39.9509375765237, -75.2026794226601 39.9506911084764, -75.20261533309311 39.9506832692259, -75.2025635028596 39.950930022559, -75.2026063713402 39.9509340541655))",337,University of Pennsylvania,3935 PINE ST,APTS  5-50 UNTS MASONRY,214635,881601460,6482003935,1620,1645.23059082031,218.277824949904
337,"POLYGON ((-75.2014693408431 39.9503786392898, -75.20154463781 39.9503875498913, -75.2015718281428 39.9502455590482, -75.20153967801321 39.9502438933394, -75.20149963931701 39.9502420532667, -75.2014693408431 39.9503786392898))",338,University of Pennsylvania,3918 PINE ST,ROW CONV/APT 3STY MASONRY,220583,271091200,6482003918,1041,1067.66229248047,144.397558888109
338,"POLYGON ((-75.20457265456329 39.9503028197271, -75.2045731920752 39.9503002214445, -75.20448454582871 39.9502881784475, -75.2043982387232 39.9502774144579, -75.20438233213071 39.9503576112708, -75.2043106717184 39.9507178743264, -75.2045020050773 39.9507406574656, -75.20457265456329 39.9503028197271))",339,University of Pennsylvania,4002 PINE ST,APTS DORMITORY MASONRY,350592,881331600,6482004002,8424,8424.13354492188,428.03086366374
339,"POLYGON ((-75.2056210922441 39.9543831007229, -75.2057370234959 39.9543977778145, -75.20583892118221 39.9539212522716, -75.2058526020391 39.9538523540669, -75.20584768434961 39.953851680977, -75.2057675044173 39.9538416180363, -75.2057179708696 39.9538353765355, -75.2056928704792 39.9538316762402, -75.20569059919821 39.9538431199744, -75.2056785834359 39.9539016575068, -75.2057032981961 39.9539050266924, -75.20560594682649 39.9543669512871, -75.2056031007272 39.954380832101, -75.2056210922441 39.9543831007229))",340,University of Pennsylvania,4104 WALNUT ST,OFF/BLDG COMM NO GAR MASO,364749,773580050,8114004104,7889,7889.71643066406,493.206887595981
340,"POLYGON ((-75.1748698888712 39.9453070999222, -75.17487299485521 39.9453074922154, -75.1748842589752 39.9452545015195, -75.1748934892176 39.9452110077937, -75.17490758457009 39.9451446528567, -75.174661367 39.9451140101319, -75.1746066105672 39.9451071547846, -75.1745898716553 39.945185186035, -75.17457175320629 39.9452697790239, -75.1746258764117 39.9452762651681, -75.1748698888712 39.9453070999222))",341,University of Pennsylvania,519-25 S 20TH ST,PARKING LOT PRIVATE,423306,772042100,8818000519,5160,5133.38067626953,291.210710788333
341,"POLYGON ((-75.20286883542001 39.9550472157125, -75.202855295901 39.9551145048725, -75.20284109989549 39.9551819722704, -75.2028273039182 39.9552499486066, -75.20275632954019 39.9555898679767, -75.20281426403641 39.9555971829499, -75.202872332677 39.9556048549668, -75.2029316805573 39.9556124760676, -75.2030170031104 39.9556234137724, -75.2031073830247 39.9552055034382, -75.2031450315845 39.9550253472305, -75.2030552973654 39.9550142161532, -75.2029992719137 39.9550073950789, -75.2028806444912 39.9549926067146, -75.20286883542001 39.9550472157125))",342,University of Pennsylvania,4010-16 CHESTNUT ST,PARKING LOT PRIVATE,491632,882964375,2282004010,16500,16476.8576049805,590.314711272484
342,"POLYGON ((-75.20040028135691 39.9509566298517, -75.2007515204901 39.9510024943719, -75.2007712271504 39.9509093421595, -75.20078278635189 39.9508546791438, -75.200801095435 39.9507680714083, -75.20024908310251 39.950937634092, -75.2002757412241 39.9509405629311, -75.20040028135691 39.9509566298517))",343,University of Pennsylvania,307 S 39TH ST,AMUSE FRAT.MAS.+OTHER,516318,773548100,8857000307,6162,6162.27795410156,395.989485862083
343,"POLYGON ((-75.2021036507314 39.950457240877, -75.2021611662009 39.950464997475, -75.2022024445729 39.9502757346315, -75.2021800937397 39.9502747066165, -75.2021435814394 39.9502731703437, -75.2021036507314 39.950457240877))",344,University of Pennsylvania,3940 PINE ST,ROW CONV/APT 3STY MASONRY,518875,271092300,6482003940,1120,1130.92095947266,170.791961709041
344,"POLYGON ((-75.1923633704223 39.9533035561552, -75.1928117002637 39.9533586805479, -75.19306006656559 39.9533896620318, -75.19345564894169 39.9534373659996, -75.1934829139317 39.9534422948456, -75.19349879379401 39.953451290297, -75.1934992057562 39.9534654516044, -75.19345461897611 39.9536957376195, -75.1934558695642 39.9536958871256, -75.19348191347299 39.953699013772, -75.1935375998489 39.9534353440919, -75.1935589541781 39.9534378346216, -75.1936286526619 39.9531029056251, -75.1934362644278 39.9530785320822, -75.19275674453689 39.9529942015752, -75.1925881250195 39.9529744353054, -75.1924506018389 39.952957086597, -75.1923207258215 39.952939119839, -75.1922717547119 39.952960869439, -75.1922238469709 39.9529821426687, -75.1921860140333 39.9529989516698, -75.1921849313685 39.9530038272114, -75.1921585163896 39.9531229587789, -75.1921583386181 39.9531237936536, -75.1921312698564 39.9532519549577, -75.1921267865479 39.9532731476141, -75.19211429146409 39.9533323841923, -75.1921139238877 39.9533343735312, -75.1921081199239 39.9533655811776, -75.1921050181503 39.9533823248261, -75.1920953322208 39.953429324379, -75.1920854623006 39.9534761729644, -75.1920775237016 39.9535128940343, -75.1920752276075 39.9535232566878, -75.1923552178125 39.9535585470538, -75.1923654301489 39.9535109636528, -75.19237515419699 39.9534646262709, -75.1923852092318 39.9534178619818, -75.1923957237629 39.953367754385, -75.19239649655739 39.9533632107121, -75.19235632642931 39.9533581299356, -75.19235066528481 39.9533576793562, -75.1923633704223 39.9533035561552))",345,University of Pennsylvania,3401-39 WALNUT ST,SCHOOL 5STY MAS+OTHER,214708,773564400,8114003401,59525,59525.0787963867,1441.41302693474
345,"POLYGON ((-75.18638423932219 39.9485625853471, -75.18650354398351 39.9486467083016, -75.1873223821931 39.948313159488, -75.1873106740787 39.9483219224307, -75.1874679883546 39.9482538462504, -75.1881516224562 39.9479753647142, -75.187734708213 39.9476814058334, -75.18693175801999 39.9482439498973, -75.18638423932219 39.9485625853471))",346,University of Pennsylvania,301 S 30TH ST,VAC LAND IND < ACRE,542162,782839700,8839000301,47570,47570.8740234375,1232.56672866236
346,"POLYGON ((-75.2025594118905 39.9511742887717, -75.20247297254841 39.9515609339074, -75.2028233287439 39.9516069498749, -75.2029090510586 39.9512171134566, -75.2025594118905 39.9511742887717))",347,University of Pennsylvania,3940 SPRUCE ST,APT.BOARDING HOME MASONRY,522245,773558000,7396003940,14268,14268.3381347656,485.852038955253
347,"POLYGON ((-75.19462182416871 39.9523151422116, -75.1947055847527 39.9523256973289, -75.1947595721457 39.9520691937876, -75.1946774086191 39.9520590463938, -75.19462182416871 39.9523151422116))",348,University of Pennsylvania,3537 LOCUST WALK,MISC.ADMIN.BLDG MASONRY,84820,773517000,5139003537,2229,2229.50518798828,236.366720090744
348,"POLYGON ((-75.19652397545271 39.9453707139448, -75.1970789558342 39.9462160191624, -75.1971241730582 39.9461964888789, -75.1976036819307 39.9459786960864, -75.19783914157399 39.9458717581509, -75.1979780104183 39.9458138677607, -75.19810963023249 39.9457454822924, -75.1981990326216 39.9456557830278, -75.1982277408577 39.9456001637527, -75.1982283493787 39.9455989843577, -75.1982464323239 39.9455212225342, -75.1982495538554 39.9455077994065, -75.1982509044682 39.9455019458812, -75.1982457166519 39.9454315168343, -75.1982444817896 39.9454148045269, -75.19821584024071 39.9453437086507, -75.1982133512828 39.94533751202, -75.198206779299 39.9453212143739, -75.1982001492854 39.9453215498164, -75.1981695958529 39.9453231271149, -75.1977726317629 39.9453435363754, -75.1973243865785 39.9452945517902, -75.1969849411347 39.9453208163782, -75.1966154449879 39.9453592575781, -75.19652397545271 39.9453707139448))",349,University of Pennsylvania,3700 CIVIC CENTER BLVD,GAR.NO COMM.AREA MASONRY,334958,773740500,2327003700,100067,100067.773071289,1323.09447268713
349,"POLYGON ((-75.199909732298 39.9560564187489, -75.20026220743161 39.9560985887025, -75.2002844746069 39.9559887401475, -75.1999320024364 39.9559465685137, -75.199909732298 39.9560564187489))",350,University of Pennsylvania,20 S 39TH ST,APTS  5-50 UNTS MASONRY,509306,881117050,8857000020,4049,4050.02105712891,281.000487427411
350,"POLYGON ((-75.20254627392541 39.9529510608584, -75.2027179289518 39.9529717366911, -75.2027262130886 39.9529727351482, -75.2027450875198 39.9528831438611, -75.2028504627249 39.9523679140031, -75.2029559752757 39.9518520068686, -75.2018983481953 39.9517238809845, -75.2018399733242 39.9520092931796, -75.20194215408399 39.9520216703449, -75.2018950088117 39.9522521670559, -75.2021454706419 39.9522825086764, -75.20206835464769 39.9526595396975, -75.202040086648 39.9527977396107, -75.2020261022067 39.9528661126226, -75.2020221670506 39.9528853526795, -75.20254627392541 39.9529510608584))",351,University of Pennsylvania,3907-15 SPRUCE ST,APTS DORMITORY MASONRY,15798,773553000,7396003907,99218,99218.3965454102,1426.05470182888
351,"POLYGON ((-75.1998512835699 39.9531010190671, -75.19959786276451 39.9530706021945, -75.199580925257 39.9531401680161, -75.1990236511481 39.9530714354839, -75.1989178834684 39.9535552158585, -75.2002884049631 39.9537270728096, -75.20041696929781 39.9531688749217, -75.20030424623179 39.9531553611127, -75.2003002101453 39.9531548767663, -75.2002763117269 39.9532707203857, -75.1998275820539 39.9532159011087, -75.1998512835699 39.9531010190671))",352,University of Pennsylvania,3800-50 WALNUT ST,SCHOOL 3STY MASONRY,492953,773569001,8114003800,70596,70596.0269775391,1276.04020073279
352,"POLYGON ((-75.202563776037 39.9561110125068, -75.202563398281 39.9561128439706, -75.2026523461158 39.9561236894411, -75.2026527035661 39.9561218998734, -75.2027146770713 39.9558108615249, -75.2026281733115 39.9557984791894, -75.202563776037 39.9561110125068))",353,University of Pennsylvania,4007 CHESTNUT ST,ROW 3 STY MASONRY,349127,271140300,2282004007,2862,2884.85266113281,281.151162879371
353,"POLYGON ((-75.2026820175072 39.9561808638057, -75.2027417456279 39.9561889421373, -75.2027996729981 39.9561959298835, -75.20286931999649 39.9562036976865, -75.20293188036059 39.9562117117597, -75.20299295697799 39.9562190486386, -75.2030035691778 39.9561665123959, -75.2029144359055 39.9561556450629, -75.2028273912052 39.9561450312636, -75.2027412590533 39.9561345295622, -75.2026927735898 39.9561286182019, -75.2026820175072 39.9561808638057))",354,University of Pennsylvania,4006R-14 LUDLOW ST,VAC LAND RES < ACRE,481319,271136710,5192004006,1780,1713.13903808594,215.129532495144
354,"POLYGON ((-75.2010413027548 39.9543996270725, -75.20098895844281 39.9546470910477, -75.201045141535 39.9546541292545, -75.20109748564791 39.9544066652538, -75.2010413027548 39.9543996270725))",355,University of Pennsylvania,3926 SANSOM ST,ROW CONV/APT 3STY MASONRY,44521,271053500,7094003926,1464,1457.50421142578,214.582720341126
355,"POLYGON ((-75.196336514027 39.9487527399325, -75.1966035318371 39.9491061067888, -75.197808962274 39.9485370305671, -75.19755990810199 39.9482105487051, -75.196336514027 39.9487527399325))",356,University of Pennsylvania,3501 CURIE BLVD,MISC.RESEARCH MAS.+OTHER,604892,773513200,2640003501,59052,56805.3364257813,1079.11651382692
356,"POLYGON ((-75.195181711163 39.9506996541042, -75.1951896530839 39.9507006527005, -75.1952605699677 39.9507095996305, -75.1954703306169 39.9496928631811, -75.195305027202 39.9496725618996, -75.1944055296328 39.9495489416043, -75.1944150357474 39.9495094982477, -75.19297404317609 39.9493048240753, -75.1929436680806 39.9494513680569, -75.1929420860092 39.9494589093655, -75.1929331708191 39.9495015724786, -75.1929182038337 39.9495731500822, -75.1929003811923 39.9496582998802, -75.19280129241091 39.950099059803, -75.1927468302237 39.9503413340747, -75.1927370432836 39.9503849129895, -75.19404776040381 39.9505567681419, -75.195181711163 39.9506996541042))",357,University of Pennsylvania,3400 SPRUCE ST,HEALTH FAC.HOSP MASONRY,82699,773009000,7396003400,277216,277216.807128906,2219.9392235483
357,"POLYGON ((-75.20159977484229 39.9503945124066, -75.201655838954 39.9504018838235, -75.201685138559 39.9502511234798, -75.2016685180898 39.9502503181705, -75.2016301183931 39.9502483208378, -75.20159977484229 39.9503945124066))",358,University of Pennsylvania,3922 PINE ST,ROW CONV/APT 3STY MASONRY,29319,773528900,6482003922,880,857.626525878906,140.866064959136
358,"POLYGON ((-75.1992767906616 39.9503540215898, -75.19932278107569 39.9502034553678, -75.1993230682497 39.950202510291, -75.1961191849349 39.9497725473515, -75.1954703306169 39.9496928631811, -75.1952605699677 39.9507095996305, -75.1952617787335 39.9507097391765, -75.19733822856701 39.9509450478646, -75.1992767906616 39.9503540215898))",359,University of Pennsylvania,3600 SPRUCE ST,APTS DORMITORY MASONRY,42107,773541000,7396003600,322952,322952.269226074,2701.12249333512
